AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AcceptsInsurance,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
,,,Yes,,,,Casual,,No,,,,,No,,No,6:00 am - 9:00 pm,,,Yes,Yes,,,,No,6:00 am - 9:00 pm,,,,No,,6:00 am - 9:00 pm,,7:00 am - 9:00 pm,Yes,No,6:00 am - 9:00 pm,6:00 am - 9:00 pm,No,6:00 am - 9:00 pm,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,blakes-lota-burger-albuquerque-6,35.0605806,-106.6449193,2.0,3.0,blakes-lota-burger-albuquerque-5,fuddruckers-albuquerque-3,village-inn-albuquerque-17,6,"Burgers,HotDogs,FastFood",Blake’s Lota Burger,https://www.yelp.com/biz/blakes-lota-burger-albuquerque-6?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,carlitos-albuquerque,35.0813244,-106.6591695,,,,,,,,Carlito’s,https://www.yelp.com/biz/carlitos-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,mushroom-store-albuquerque,35.038435,-106.679893,,,,,,,,Mushroom Store,https://www.yelp.com/biz/mushroom-store-albuquerque?osq=food
,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,giant-gasoline-and-convenience-store-albuquerque-3,35.0278562,-106.6587084,,,,,,,,Giant Gasoline & Convenience Store,https://www.yelp.com/biz/giant-gasoline-and-convenience-store-albuquerque-3?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,villalobos-brothers-market-albuquerque,35.063436,-106.667998,,,sprouts-farmers-market-albuquerque,north-hills-mini-mart-rio-rancho,the-merc-placitas,,,Villalobos Brothers Market,https://www.yelp.com/biz/villalobos-brothers-market-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,sheehan-winery-albuquerque,35.07086,-106.676612,,,,,,,,Sheehan Winery,https://www.yelp.com/biz/sheehan-winery-albuquerque?osq=food
,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,chevron-albuquerque-3,35.070103611,-106.645799205,,,,,,,,Chevron,https://www.yelp.com/biz/chevron-albuquerque-3?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,stadium-package-liquors-albuquerque,35.070253,-106.6447558,,,freeway-liquors-albuquerque,m-mart-albuquerque,quarters-discount-liquors-albuquerque,,,Stadium Package Liquors,https://www.yelp.com/biz/stadium-package-liquors-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,gasman-giant-store-7445-albuquerque,35.0673245,-106.670862,,,,,,,,Gasman Giant Store 7445,https://www.yelp.com/biz/gasman-giant-store-7445-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,carne-cuauhtemoc-albuquerque,35.057135,-106.7420054,,,nelsons-meats-albuquerque,,,,,Carne Cuauhtemoc,https://www.yelp.com/biz/carne-cuauhtemoc-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,herbal-life-independent-distributor-albuquerque,35.060092,-106.7424939,,,,,,,,Herbal Life Independent Distributor,https://www.yelp.com/biz/herbal-life-independent-distributor-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,pasteleria-flores-albuquerque,35.0688593,-106.6648557,,,golden-crown-panaderia-albuquerque,savory-fare-cafe-bakery-and-catering-albuquerque,swiss-alps-bakery-albuquerque-2,,,Pasteleria Flores,https://www.yelp.com/biz/pasteleria-flores-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,la-esperinza-minimart-albuquerque,35.067346,-106.645908,,,north-hills-mini-mart-rio-rancho,rio-rancho-shell-rio-rancho,the-merc-placitas,,,La Esperinza Minimart,https://www.yelp.com/biz/la-esperinza-minimart-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,food-stamps-albuquerque-4,35.058396,-106.705382,,,,,,,,Food Stamps,https://www.yelp.com/biz/food-stamps-albuquerque-4?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,ben-e-keith-foods-albuquerque,35.0473646,-106.647828,,,,,,,,Ben E Keith Foods,https://www.yelp.com/biz/ben-e-keith-foods-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,food-stamps-albuquerque,35.0693373,-106.6489288,,,,,,,,Food Stamps,https://www.yelp.com/biz/food-stamps-albuquerque?osq=food
,Yes,No,Yes,,No,,Casual,,Yes,,,Yes,,No,,,11:00 am - 2:30 pm,Lunch,,No,Yes,,,,No,11:00 am - 2:30 pm,,Average,,Yes,"Street,PrivateLot",Closed,,Closed,Yes,No,11:00 am - 2:30 pm,11:00 am - 2:30 pm,No,11:00 am - 2:30 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,mogu-mogu-albuquerque-2,35.1668598352,-106.598144662,1.0,4.5,,,,18,"AsianFusion,Japanese,Cafes",Mogu Mogu,https://www.yelp.com/biz/mogu-mogu-albuquerque-2?osq=food
,,No,Yes,,,,Casual,,,,,,,No,,,7:30 am - 2:30 pm,,,Yes,No,,,,No,7:30 am - 2:30 pm,,Average,,,,Closed,,Closed,Yes,No,7:30 am - 2:30 pm,7:30 am - 2:30 pm,,7:30 am - 2:30 pm,,,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,the-seasonal-palate-albuquerque,35.165703,-106.5910551,1.0,4.5,silver-platter-albuquerque,albuquerque-catering-company-albuquerque,savory-fare-cafe-bakery-and-catering-albuquerque,15,"Caterers,PersonalChefs,Cafes",The Seasonal Palate,https://www.yelp.com/biz/the-seasonal-palate-albuquerque?osq=food
,Yes,,Yes,,Beer&WineOnly,Intimate,Casual,,Yes,,,Yes,,Yes,,,11:00 am - 10:00 pm,Dinner,,Yes,Yes,,,,No,11:00 am - 9:00 pm,,Quiet,,Yes,PrivateLot,11:00 am - 10:00 pm,,5:00 pm - 9:00 pm,Yes,Yes,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,pars-cuisine-albuquerque,35.143745,-106.593742,2.0,4.0,yasmines-cafe-albuquerque,gyros-mediterranean-albuquerque,sahara-middle-eastern-eatery-albuquerque,87,"Persian/Iranian,Mediterranean",Pars Cuisine,https://www.yelp.com/biz/pars-cuisine-albuquerque?osq=food
,,,Yes,,,,,,Yes,,,,,No,,,Closed,,,,,,,,,Closed,,,,,,Closed,,Closed,,,11:00 am - 1:15 pm,11:00 am - 1:30 pm,,11:00 am - 1:00 pm,,,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,gedunk-food-truck-albuquerque,35.1582649678,-106.602405151,2.0,4.5,el-chicken-100-carbon-albuquerque-4,the-supper-truck-albuquerque,tfk-smokehouse-albuquerque,12,FoodTrucks,Gedunk Food Truck,https://www.yelp.com/biz/gedunk-food-truck-albuquerque?osq=food
,Yes,,Yes,,No,Casual,Casual,,Yes,,,Yes,,No,,,7:00 am - 7:00 pm,Lunch,,Yes,Yes,,,,Yes,7:00 am - 7:00 pm,,Average,,No,PrivateLot,9:00 am - 6:00 pm,,9:00 am - 6:00 pm,Yes,No,7:00 am - 7:00 pm,7:00 am - 7:00 pm,No,7:00 am - 7:00 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,sweetea-bakery-cafe-albuquerque,35.1341231,-106.5870314,1.0,4.5,,,,46,"Bakeries,Sandwiches,BubbleTea",SweeTea Bakery Cafe,https://www.yelp.com/biz/sweetea-bakery-cafe-albuquerque?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,11:00 am - 5:00 pm,Lunch,,Yes,Yes,,,,Yes,11:00 am - 5:00 pm,,Quiet,,No,,11:00 am - 3:00 pm,,Closed,Yes,No,11:00 am - 5:00 pm,11:00 am - 5:00 pm,No,11:00 am - 5:00 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,sticky-rice-albuquerque,35.165703,-106.5910551,1.0,4.5,jimmys-cafe-on-jefferson-albuquerque,papa-nachos-albuquerque,streetfood-asia-albuquerque-2,23,Laotian,Sticky Rice,https://www.yelp.com/biz/sticky-rice-albuquerque?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,,Yes,,,No,,No,,,11:00 am - 2:30 pm4:30 pm - 9:30 pm,"Lunch,Dinner,Dessert",,Yes,Yes,,,,Yes,Closed,,Quiet,,Yes,PrivateLot,12:00 pm - 9:30 pm,,12:00 pm - 8:00 pm,Yes,Yes,11:00 am - 2:30 pm4:30 pm - 8:00 pm,11:00 am - 2:30 pm4:30 pm - 8:00 pm,Yes,11:00 am - 2:30 pm4:30 pm - 8:00 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,aura-european-mediterranean-restaurant-albuquerque,35.1496127058,-106.583928051,2.0,4.5,,,,44,"Mediterranean,Armenian,ModernEuropean",Aura European Mediterranean Restaurant,https://www.yelp.com/biz/aura-european-mediterranean-restaurant-albuquerque?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,,Yes,,,No,,No,,,11:00 am - 10:00 pm,Dinner,,Yes,Yes,,,,Yes,11:00 am - 9:00 pm,,Average,,No,PrivateLot,11:00 am - 10:00 pm,,11:00 am - 9:00 pm,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,genghis-grill-albuquerque,35.1442080997,-106.593249665,2.0,3.5,,,,66,Mongolian,Genghis Grill,https://www.yelp.com/biz/genghis-grill-albuquerque?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,,Yes,,,No,,No,Yes,,11:00 am - 10:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,11:00 am - 9:30 pm,,Average,,Yes,PrivateLot,11:00 am - 10:00 pm,,11:00 am - 8:30 pm,Yes,No,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Yes,11:00 am - 9:30 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,nexus-brewery-albuquerque,35.1337979558,-106.60591695,2.0,4.0,marble-brewery-albuquerque,chama-river-brewing-company-albuquerque,la-cumbre-brewing-company-albuquerque,495,"Breweries,SoulFood,Southern",Nexus Brewery,https://www.yelp.com/biz/nexus-brewery-albuquerque?osq=food
No,Yes,,Yes,,Beer&WineOnly,,,,Yes,,,,,No,,,8:00 am - 10:00 pm,,,,,,,,,8:00 am - 10:00 pm,,,,,PrivateLot,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,Yes,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,Yes,,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,whole-foods-market-albuquerque,35.1464368,-106.5559643,3.0,4.0,the-herb-store-albuquerque,smiths-albuquerque-6,talin-market-albuquerque,55,"Grocery,HealthMarkets,OrganicStores",Whole Foods Market,https://www.yelp.com/biz/whole-foods-market-albuquerque?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,,Yes,,,No,,No,,,11:00 am - 10:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,11:00 am - 9:30 pm,,Average,,No,PrivateLot,11:00 am - 10:00 pm,,11:00 am - 9:30 pm,Yes,Yes,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Yes,11:00 am - 9:30 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,jasmine-thai-and-sushi-house-albuquerque,35.1435782,-106.5935321,2.0,3.5,orchid-thai-cuisine-albuquerque,thai-tip-albuquerque,siam-cafe-albuquerque,96,"Thai,SushiBars",Jasmine Thai & Sushi House,https://www.yelp.com/biz/jasmine-thai-and-sushi-house-albuquerque?osq=food
No,No,No,Yes,,No,,Casual,,Yes,,,Yes,,No,No,,10:00 am - 8:30 pm,Lunch,,Yes,Yes,,,,Yes,10:00 am - 8:30 pm,,Average,Yes,No,PrivateLot,10:00 am - 8:30 pm,,11:00 am - 7:00 pm,Yes,Yes,10:00 am - 8:30 pm,10:00 am - 8:30 pm,Yes,10:00 am - 8:30 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,pho-79-albuquerque,35.1143872341,-106.621938661,1.0,4.5,saigon-far-east-albuquerque,huong-thao-albuquerque-2,saigon-restaurant-albuquerque,119,Vietnamese,Pho 79,https://www.yelp.com/biz/pho-79-albuquerque?osq=food
,,,Yes,,FullBar,,Casual,,,,,,,No,,,10:30 am - 10:00 pm,,,Yes,Yes,,,,Yes,10:30 am - 9:00 pm,,,,No,,10:30 am - 10:00 pm,,10:30 am - 9:00 pm,Yes,No,10:30 am - 9:00 pm,10:30 am - 9:00 pm,,10:30 am - 9:00 pm,,,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,wisepies-pizza-albuquerque-3,35.1437778575,-106.595436037,2.0,4.5,straight-up-pizza-albuquerque,slice-parlor-albuquerque,brickyard-pizza-albuquerque,14,"Pizza,Salad",WisePies Pizza,https://www.yelp.com/biz/wisepies-pizza-albuquerque-3?osq=food
,,,Yes,,No,,Casual,,Yes,,,Yes,,No,,,8:00 am - 4:30 pm,"Brunch,Lunch",,Yes,Yes,,,,No,8:00 am - 4:30 pm,,Average,,No,,Closed,,Closed,Yes,No,8:00 am - 4:30 pm,8:00 am - 4:30 pm,No,8:00 am - 4:30 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,saras-pastries-and-deli-albuquerque,35.1657857519,-106.591192798,1.0,4.5,vics-daily-cafe-albuquerque,pappadeaux-seafood-kitchen-albuquerque,papa-nachos-albuquerque,22,"Sandwiches,Peruvian",Sara’s Pastries & Deli,https://www.yelp.com/biz/saras-pastries-and-deli-albuquerque?osq=food
,No,No,Yes,,No,Casual,Casual,,Yes,,,Yes,,Yes,,,11:00 am - 10:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,11:00 am - 8:00 pm,,Average,,No,PrivateLot,11:00 am - 10:00 pm,,11:00 am - 8:00 pm,Yes,No,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Yes,11:00 am - 8:00 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,richie-bs-pizza-albuquerque,35.1298156121,-106.566261305,1.0,4.5,giovannis-pizzeria-albuquerque,marios-pizzeria-and-ristorante-albuquerque-5,pizza-castle-albuquerque,242,"Pizza,Sandwiches,Italian",Richie Bs Pizza,https://www.yelp.com/biz/richie-bs-pizza-albuquerque?osq=food
No,No,,Yes,,No,,Casual,,Yes,,,No,,No,,,11:00 am - 9:00 pm,Lunch,,Yes,Yes,,,,No,11:00 am - 9:00 pm,,Average,,No,,11:00 am - 9:00 pm,,Closed,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,rising-star-chinese-eatery-albuquerque,35.1603229,-106.5677062,1.0,4.5,fu-yuang-korean-and-chinese-restaurant-albuquerque,china-inn-restaurant-albuquerque,dragon-wok-albuquerque,65,"Chinese,Noodles,Soup",Rising Star Chinese Eatery,https://www.yelp.com/biz/rising-star-chinese-eatery-albuquerque?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,,Yes,,,Yes,,No,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,11:30 am - 2:30 pm5:00 pm - 10:00 pm,,Average,,No,PrivateLot,11:30 am - 2:30 pm5:00 pm - 10:00 pm,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Yes,Yes,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Yes,11:30 am - 2:30 pm5:00 pm - 10:00 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,india-grill-albuquerque,35.1533174724,-106.561516486,2.0,4.5,taj-mahal-cuisine-of-india-albuquerque,taaj-palace-albuquerque,bombay-heights-albuquerque,101,Indian,India Grill,https://www.yelp.com/biz/india-grill-albuquerque?osq=food
,No,,Yes,,No,Casual,Casual,,Yes,,,Yes,,No,,,11:00 am - 9:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,11:00 am - 8:00 pm,,Average,,No,PrivateLot,11:00 am - 9:00 pm,,Closed,Yes,Yes,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Yes,11:00 am - 8:00 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,marleys-texas-bbq-albuquerque-2,35.1687857,-106.6352036,2.0,4.0,mr-powdrells-barbeque-house-albuquerque-2,mr-powdrells-barbeque-albuquerque-3,whole-hog-cafe-albuquerque,60,Barbeque,Marley’s Texas BBQ,https://www.yelp.com/biz/marleys-texas-bbq-albuquerque-2?osq=food
,No,,Yes,,Beer&WineOnly,Classy,Casual,,Yes,,,Yes,,No,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,11:30 am - 2:30 pm5:00 pm - 10:00 pm,,Average,,Yes,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Yes,Yes,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Yes,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,curry-leaf-albuquerque,35.1300145,-106.5698934,2.0,4.5,,,,55,Indian,Curry Leaf,https://www.yelp.com/biz/curry-leaf-albuquerque?osq=food
,,,Yes,,,,,,Yes,,,No,,,,,10:00 am - 5:30 pm,,,,,,,,,1:00 pm - 6:00 pm,,,,,,10:00 am - 2:00 pm,,Closed,No,,10:00 am - 5:30 pm,1:00 pm - 6:00 pm,,10:00 am - 5:30 pm,Yes,,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,eurozone-food-distributors-albuquerque,35.1536741,-106.6026593,2.0,4.5,tullys-italian-deli-albuquerque,kellers-farm-stores-albuquerque,nantucket-shoals-seafood-market-albuquerque,3,SpecialtyFood,Eurozone Food Distributors,https://www.yelp.com/biz/eurozone-food-distributors-albuquerque?osq=food
,No,,Yes,,FullBar,Casual,Casual,,Yes,,,Yes,,No,,,10:30 am - 11:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,10:30 am - 10:00 pm,,Average,,Yes,PrivateLot,10:00 am - 11:00 pm,,10:00 am - 10:00 pm,Yes,No,10:30 am - 10:00 pm,10:30 am - 10:00 pm,Yes,10:30 am - 10:00 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,sadies-albuquerque-4,35.1474889405,-106.584481307,2.0,3.5,frontier-restaurant-albuquerque-2,sadies-of-new-mexico-albuquerque,the-range-caf%C3%A9-albuquerque-3,96,NewMexicanCuisine,Sadie’s,https://www.yelp.com/biz/sadies-albuquerque-4?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,Fri,Yes,,,Yes,No,No,,No,11:00 am - 8:00 pm,"Lunch,Dinner",No,Yes,Yes,,Yes,No,Yes,11:00 am - 3:00 pm,,Average,,Yes,PrivateLot,11:00 am - 3:00 pm,No,Closed,Yes,No,11:00 am - 7:00 pm,11:00 am - 3:00 pm,No,11:00 am - 7:00 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,oak-tree-cafe-albuquerque,35.1849452517,-106.593856215,1.0,4.0,billys-long-bar-albuquerque,torinos-home-albuquerque,bocadillos-slow-roasted-albuquerque,77,"Bars,American(Traditional),FastFood",Oak Tree Cafe,https://www.yelp.com/biz/oak-tree-cafe-albuquerque?osq=food
,No,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,6:00 am - 11:00 pm,"Breakfast,Brunch,Lunch,Dinner",,Yes,Yes,,,,No,6:00 am - 10:00 pm,,Average,,No,PrivateLot,6:00 am - 11:00 pm,,6:00 am - 10:00 pm,Yes,No,6:00 am - 10:00 pm,6:00 am - 10:00 pm,Yes,6:00 am - 10:00 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,cracker-barrel-old-country-store-albuquerque,35.1591634,-106.5858311,2.0,3.5,jimmys-cafe-on-jefferson-albuquerque,vics-daily-cafe-albuquerque,millys-sandwich-shop-albuquerque-4,77,"Southern,Breakfast&Brunch,American(Traditional)",Cracker Barrel Old Country Store,https://www.yelp.com/biz/cracker-barrel-old-country-store-albuquerque?osq=food
,,,Yes,,,,,,,,,,,,,,7:00 am - 5:00 pm,,,,,,,,,7:00 am - 5:00 pm,,,,,,9:00 am - 5:00 pm,,9:00 am - 5:00 pm,,,7:00 am - 5:00 pm,7:00 am - 5:00 pm,,7:00 am - 5:00 pm,,,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,a-kaytahring-company-albuquerque,35.1448543294,-106.597369838,,4.5,talin-market-albuquerque,cafe-istanbul-albuquerque,a-ri-rang-oriental-market-albuquerque,3,"Caterers,WeddingPlanning",A KayTahRing Company,https://www.yelp.com/biz/a-kaytahring-company-albuquerque?osq=food
Yes,No,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,6:30 am - 2:00 pm,"Breakfast,Brunch",,Yes,Yes,,,,Yes,6:30 am - 2:00 pm,,Average,,No,PrivateLot,6:30 am - 2:00 pm,,6:30 am - 2:00 pm,Yes,No,6:30 am - 2:00 pm,6:30 am - 2:00 pm,Yes,6:30 am - 2:00 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,wecks-albuquerque-5,35.1547735,-106.591284,2.0,4.0,wecks-albuquerque-6,jimmys-cafe-on-jefferson-albuquerque,vics-daily-cafe-albuquerque,52,Breakfast&Brunch,Weck’s,https://www.yelp.com/biz/wecks-albuquerque-5?osq=food
,Yes,,Yes,,No,Casual,Casual,,Yes,,,Yes,,No,,Yes,6:00 am - 10:00 pm,Lunch,,Yes,Yes,,,,No,6:00 am - 10:00 pm,,Average,,Yes,PrivateLot,6:00 am - 10:00 pm,,Closed,Yes,No,6:00 am - 10:00 pm,6:00 am - 10:00 pm,No,6:00 am - 10:00 pm,,Free,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,chick-fil-a-albuquerque-2,35.174918,-106.575578,1.0,4.0,carls-jr-albuquerque-2,whataburger-albuquerque-2,five-guys-burgers-and-fries-albuquerque,28,FastFood,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-albuquerque-2?osq=food
Yes,No,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,No,11:00 am - 9:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,11:00 am - 8:00 pm,,Average,,Yes,PrivateLot,11:00 am - 9:00 pm,,Closed,Yes,No,11:00 am - 8:00 pm,11:00 am - 8:00 pm,No,11:00 am - 8:00 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,the-grill-on-san-mateo-albuquerque,35.1209604,-106.5855897,1.0,4.5,tucanos-brazilian-grill-albuquerque,antiquity-restaurant-albuquerque,ranchers-club-of-new-mexico-albuquerque,208,"American(Traditional),Steakhouses,Burgers",The Grill on San Mateo,https://www.yelp.com/biz/the-grill-on-san-mateo-albuquerque?osq=food
,,,Yes,,,Casual,Casual,,Yes,,,Yes,,No,,,7:00 am - 2:30 pm,"Breakfast,Lunch",,Yes,Yes,,,,No,Closed,,Quiet,,No,PrivateLot,7:00 am - 2:00 pm,,7:00 am - 2:00 pm,Yes,No,7:00 am - 2:30 pm,7:00 am - 2:30 pm,Yes,7:00 am - 2:30 pm,,No,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,el-camino-dining-room-albuquerque,35.1596981,-106.6368462,2.0,4.0,pereas-tijuana-bar-corrales,casa-de-benavidez-albuquerque-2,macs-la-sierra-restaurant-albuquerque,21,Mexican,El Camino Dining Room,https://www.yelp.com/biz/el-camino-dining-room-albuquerque?osq=food
,No,,Yes,,Beer&WineOnly,Casual,Casual,,Yes,,,Yes,,No,,,10:00 am - 9:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,10:00 am - 9:00 pm,,Average,,No,PrivateLot,10:00 am - 9:00 pm,,10:00 am - 9:00 pm,Yes,Yes,10:00 am - 9:00 pm,Closed,Yes,10:00 am - 9:00 pm,Yes,Free,NM Albuquerque Business_Parkway/Academy_Acres,Unclaimed,,saigon-restaurant-albuquerque,35.1458902584,-106.587719825,1.0,4.0,saigon-far-east-albuquerque,huong-thao-albuquerque-2,pho-1-albuquerque,62,Vietnamese,Saigon Restaurant,https://www.yelp.com/biz/saigon-restaurant-albuquerque?osq=food
,,,Yes,,No,"Divey,Casual,Intimate",Casual,,Yes,,,,,No,,,11:00 am - 9:00 pm,Lunch,,Yes,Yes,,,,Yes,11:00 am - 9:00 pm,,Quiet,,No,,11:00 am - 9:00 pm,,11:00 am - 9:00 pm,Yes,No,11:00 am - 9:00 pm,Closed,Yes,11:00 am - 9:00 pm,Yes,No,NM Albuquerque Business_Parkway/Academy_Acres,Claimed,,mr-pho-albuquerque-2,35.1309121,-106.5775599,1.0,4.0,saigon-far-east-albuquerque,huong-thao-albuquerque-2,saigon-restaurant-albuquerque,38,Vietnamese,Mr Pho,https://www.yelp.com/biz/mr-pho-albuquerque-2?osq=food
